"","score","text"
"772",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"773",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"774",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"775",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"776",-1,"What was the number of shoe which throne on #Kejriwal, ODD OR EVEN? <ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #<U+0926><U+092E><U+0926><U+093E><U+0930>_<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932>"
"777",0,"RT @wh0mi_: <U+0905><U+092D><U+0940> #TaherShah <U+0915><U+0947> <U+0938><U+0926><U+092E><U+0947> <U+0938><U+0947> <U+0909><U+092C><U+0930><U+0947> <U+092D><U+0940> <U+0928><U+0939><U+0940> <U+0925><U+0947> <U+0914><U+0930> <U+0915><U+093F><U+0938><U+0940> <U+0928><U+0947> #Kejriwal <U+092A><U+0947> <U+091C><U+0942><U+0924><U+093E> <U+0926><U+0947> <U+092E><U+093E><U+0930><U+093E>! <U+0905><U+0917><U+0930> <U+0910><U+0938><U+093E> <U+0939><U+0940> <U+091A><U+0932><U+0924><U+093E> <U+0930><U+0939><U+093E> <U+0924><U+094B> #HappinessIndex <U+092E><U+0947><U+0902> <U+0926><U+0947><U+0936> <U+0905>…"
"778",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"779",0,"RT @RaghvendraLive: <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+0936><U+0916><U+094D><U+0938> <U+0928><U+0947> <U+0938><U+0940><U+0921><U+0940> <U+092D><U+0940> <U+092B><U+0947><U+0902><U+0915><U+0940><U+0964> CNG <U+0938><U+094D><U+091F><U+093F><U+0915><U+0930> <U+0918><U+094B><U+091F><U+093E><U+0932><U+0947> <U+0915><U+0947> <U+092E><U+093E><U+092E><U+0932><U+0947> <U+092E><U+0947><U+0902> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908> <U+0928> <U+0915><U+0930><U+0928><U+0947> <U+0938><U+0947> <U+0925><U+093E> <U+0928><U+093E><U+0930><U+093E><U+091C><U+093C><U+0964> #OddEv…"
"780",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"781",0,"RT @_SandySpeaks: @UltraMild1 @dimwittedjoker Secretary : sir  aap kya lenge ??
#Kejriwal : Kuch bhi chalega . Except Shoep <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>"
"782",0,"If I had a nickel for every time #Kejriwal is attacked...  https://t.co/wAOD29WOy2"
"783",0,"RT @Mitalishah121: <U+092C><U+0948><U+0920><U+0947> <U+092C><U+0948><U+0920><U+0947> <U+0915><U+094D><U+092F><U+093E> <U+0915><U+0930><U+0947>, <U+0928><U+0939><U+0940> #<U+0915><U+0930><U+0928><U+093E> <U+0939><U+0948> <U+0915><U+0941><U+091B> <U+0915><U+093E><U+092E>, <U+0936><U+0941><U+0930><U+0942> <U+0915><U+0930><U+094B> <U+0905><U+0902><U+0924><U+093E><U+0915><U+094D><U+0937><U+0930><U+0940>, <U+0932><U+0947><U+0915><U+0947> #<U+0930><U+093E><U+092F><U+0924><U+093E> <U+0915><U+093E> <U+0928><U+093E><U+092E>.
<U+091A><U+0932><U+094B> <U+092E> <U+0938><U+0947> <U+0917><U+093E><U+0913>.
#Kejriwal- #<U+092E><U+094B><U+0926><U+0940>... http…"
"784",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"785",-1,"Expect #Kejriwal to exploit this shoe-throwing incident to his melodramatic best"
"786",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"787",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"788",0,"@UltraMild1 @dimwittedjoker Secretary : sir  aap kya lenge ??
#Kejriwal : Kuch bhi chalega . Except Shoep <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>"
"789",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"790",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"791",-1,"Our #Kejriwal achieved march ending targets delayed by 9 days. Maaf kar do inko. #nautanki"
"792",0,"RT @iammanishpandey: <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+093E>,, <U+0917><U+093F><U+0930><U+092B><U+094D><U+0924><U+093E><U+0930> <U+0939><U+0941><U+0906>,, <U+0915><U+0932> #Kejriwal <U+0909><U+0938><U+0947> <U+092E><U+093E><U+092B> <U+0915><U+0930><U+0947><U+0902><U+0917><U+0947>,, <U+092E><U+0939><U+0940><U+0928><U+094B><U+0902> <U+092C><U+093E><U+0926> <U+092F><U+0947> <U+0936><U+0916><U+094D><U+0938> #AAP <U+0915><U+093E> <U+0936><U+0915><U+094D><U+0930><U+093F><U+092F> <U+0914><U+0930> <U+0939><U+094B><U+0928><U+0939><U+093E><U+0930> <U+0915><U+093E><U+0930><U+094D><U+092F><U+0915><U+0930><U+094D><U+0924><U+093E> <U+0915><U+0947> <U+0930><U+0942>…"
"793",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"794",0,"As per @AamAadmiParty Every one who wears shoes doesn't buy it from BATA but BJP

#Kejriwal  https://t.co/n4MQ51ZItd"
"795",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"796",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"797",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"798",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"799",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"800",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"801",-2,"#kejriwal hard to understand !!how ur partymen r hating u?????"
"802",1,"RT @DrGarekar: #Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"803",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"804",1,"#Kejriwal sponsors event of shoe throwing as it results in sympathy Votes,that is his time tested winning patented formula"
"805",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"806",-4,"RT @mandeepjhajhria: Whatsaap Killed SMS
Youtube Killed DVD
Skype Killed ISD Calls
Facebook Killed Real Life

 #RahulGandhi and #Kejriwal K…"
"807",0,"RT @iammanishpandey: <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+093E>,, <U+0917><U+093F><U+0930><U+092B><U+094D><U+0924><U+093E><U+0930> <U+0939><U+0941><U+0906>,, <U+0915><U+0932> #Kejriwal <U+0909><U+0938><U+0947> <U+092E><U+093E><U+092B> <U+0915><U+0930><U+0947><U+0902><U+0917><U+0947>,, <U+092E><U+0939><U+0940><U+0928><U+094B><U+0902> <U+092C><U+093E><U+0926> <U+092F><U+0947> <U+0936><U+0916><U+094D><U+0938> #AAP <U+0915><U+093E> <U+0936><U+0915><U+094D><U+0930><U+093F><U+092F> <U+0914><U+0930> <U+0939><U+094B><U+0928><U+0939><U+093E><U+0930> <U+0915><U+093E><U+0930><U+094D><U+092F><U+0915><U+0930><U+094D><U+0924><U+093E> <U+0915><U+0947> <U+0930><U+0942>…"
"808",0,"#Delhi may get #OddEven for 15 days every month, says #Kejriwal"
"809",0,"I feel #kejriwal wants to get publicity for #punjabelection #OddEvenscheme  that's why now this #ShoeAttack Drama in his press conference"
"810",0,"#Kejriwal ko bass abb #TaherShahAngel hi Bacha sakta hai 
https://t.co/SRlp01F46K #<U+0926><U+092E><U+0926><U+093E><U+0930>_<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932>"
"811",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"812",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"813",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"814",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"815",0,"<U+091C><U+0942><U+0924><U+093E> <U+270C><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
<U+092E><U+091C><U+093C><U+093E> <U+0906> <U+0917><U+092F><U+094B> <U+0930><U+0947> <U+092D><U+093E><U+092F><U+093E>.....!!

<U+0924><U+094B> <U+092D><U+093E><U+0908> <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0915><U+0948><U+0938><U+093E> <U+092B><U+0940><U+0932> <U+0915><U+0930> <U+0930><U+0939><U+0947> <U+0939><U+094B> <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>
#OddEven  #Kejriwal"
"816",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"817",0,"<U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+093E>,, <U+0917><U+093F><U+0930><U+092B><U+094D><U+0924><U+093E><U+0930> <U+0939><U+0941><U+0906>,, <U+0915><U+0932> #Kejriwal <U+0909><U+0938><U+0947> <U+092E><U+093E><U+092B> <U+0915><U+0930><U+0947><U+0902><U+0917><U+0947>,, <U+092E><U+0939><U+0940><U+0928><U+094B><U+0902> <U+092C><U+093E><U+0926> <U+092F><U+0947> <U+0936><U+0916><U+094D><U+0938> #AAP <U+0915><U+093E> <U+0936><U+0915><U+094D><U+0930><U+093F><U+092F> <U+0914><U+0930> <U+0939><U+094B><U+0928><U+0939><U+093E><U+0930> <U+0915><U+093E><U+0930><U+094D><U+092F><U+0915><U+0930><U+094D><U+0924><U+093E> <U+0915><U+0947> <U+0930><U+0942><U+092A> <U+092E><U+0947><U+0902> <U+091C><U+093E><U+0928><U+093E> <U+091C><U+093E><U+092F><U+0947><U+0917><U+093E>!"
"818",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"819",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"820",0,"<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+092E><U+0947><U+0902> <U+0939><U+0930> <U+092E><U+0939><U+0940><U+0928><U+0947> 15 <U+0926><U+093F><U+0928> <U+0938><U+092E>-<U+0935><U+093F><U+0937><U+092E> <U+092A><U+094D><U+0930><U+0923><U+093E><U+0932><U+0940> <U+0932><U+093E><U+0917><U+0942> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+092A><U+094D><U+0930><U+0938><U+094D><U+0924><U+093E><U+0935> <U+092A><U+0930> <U+0935><U+093F><U+091A><U+093E><U+0930>
#Delhi #evenodd #system #Kejriwal https://t.co/fubqdwWFkf"
"821",0,"RT @WoCharLog: Shoe hurled at @ArvindKejriwal 
Attacker says he mistook #Kejriwal for #TaherShah"
"822",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"823",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"824",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"825",1,"RT malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a… https://t.co/SCaIasKxU2"
"826",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"827",0,"RT @ITNlive: #Kejriwal <U+091C><U+0942><U+0924><U+093E><U+0915><U+093E><U+0902><U+0921>: #LG <U+0939><U+093E><U+0909><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0939><U+0930> <U+0917><U+0941><U+092A><U+094D><U+0924> <U+0924><U+0930><U+0940><U+0915><U+0947> <U+0938><U+0947> 4 <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> !  - https://t.co/aWVFIBOERA https://t.co/oQDsSbq1dv"
"828",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"829",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"830",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"831",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"832",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"833",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"834",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"835",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"836",-1,"RT @NeelabhToons: Condemning #Kejriwal shoe attack... blame game already started so in a lighter note.. https://t.co/GGeXPmIMg9"
"837",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"838",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"839",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"840",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"841",1,"RT @goDODOgo00: Actually the fellow just offered him shoes.
It doesn't look good that the CM of the nation's capital moves around in torn C…"
"842",-1,"RT @NeelabhToons: Condemning #Kejriwal shoe attack... blame game already started so in a lighter note.. https://t.co/GGeXPmIMg9"
"843",0,"Kejriwal se pahle bhut se neta aise hai jinke gaad juta padna chahiye...#Kejriwal #shoes"
"844",-1,"RT @NeelabhToons: Condemning #Kejriwal shoe attack... blame game already started so in a lighter note.. https://t.co/GGeXPmIMg9"
"845",0,"RT @RaghvendraLive: <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+0936><U+0916><U+094D><U+0938> <U+0928><U+0947> <U+0938><U+0940><U+0921><U+0940> <U+092D><U+0940> <U+092B><U+0947><U+0902><U+0915><U+0940><U+0964> CNG <U+0938><U+094D><U+091F><U+093F><U+0915><U+0930> <U+0918><U+094B><U+091F><U+093E><U+0932><U+0947> <U+0915><U+0947> <U+092E><U+093E><U+092E><U+0932><U+0947> <U+092E><U+0947><U+0902> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908> <U+0928> <U+0915><U+0930><U+0928><U+0947> <U+0938><U+0947> <U+0925><U+093E> <U+0928><U+093E><U+0930><U+093E><U+091C><U+093C><U+0964> #OddEv…"
"846",0,"#<U+0926><U+092E><U+0926><U+093E><U+0930>_<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> when are you going for #wwe #Kejriwal sir?"
"847",1,"RT @vanshnow: Shoe hurled at most well deserved man #Kejriwal! Thanks to his growing unpopularity #<U+0926><U+092E><U+0926><U+093E><U+0930>_<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> https://t.co/d0hJbw0GQa"
"848",-1,"But was the shoe, odd numbered or even? Just asking!
#Kejriwal #KejriShoeAttack  https://t.co/vItHqePhMB"
"849",1,"Shoe hurled at most well deserved man #Kejriwal! Thanks to his growing unpopularity #<U+0926><U+092E><U+0926><U+093E><U+0930>_<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> https://t.co/d0hJbw0GQa"
"850",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"851",-1,"Ink on Even Days. Shoe on Odd days. #Kejriwal Attention Seeking Plan"
"852",1,"Ved parkash who has thrown shoe on #kejriwal will also claim for MLA ticket,he has been given assurance by Jarnail singh"
"853",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"854",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"855",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"856",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
"857",0,"#Man #hurls #shoe #at #Kejriwal - #The #Hindu #http://www.thehindu.com/news/cities/Delhi/article8455364.ece"
"858",-2,"#Kejriwal gave ticket to Jarnail Singh whn he threw shoe on then FM #PChidambaram nd nw he is playing as victim. Height of hypocrisy #Shame"
"859",0,"@askanshul  #MafiaSonia's Paagal Kutta #Kejriwal barking&amp;bitting will find end wd stone2death ?"
"860",1,"RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…"
